race_id,race_date,出走頭数,芝ダート,距離,Top1馬番,Top1馬名,Top1人気,Top1単勝,Top1勝率,Top2勝率,gap_1_2,has_high_odds,パターン,Top1着順,的中,払戻額,人気帯,勝率差帯,頭数帯,芝ダ,オッズ帯,距離帯
202408060809,2024-11-24,13,1,1800,12,バスタードサフラン,1,2.1,18.37,17.88,0.49,True,波乱型,2,0,0.0,1番人気,差<3%,11〜14頭,ダート,〜3倍,中距離
202405050804,2024-11-24,12,0,2000,6,ウィクトルウェルス,1,2.5,38.15,19.75,18.4,False,本命型,1,1,250.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,中距離
202405050802,2024-11-24,18,0,1600,13,ブルーベリーフィズ,1,2.0,26.18,24.65,1.53,True,波乱型,1,1,200.0,1番人気,差<3%,15頭〜,芝,〜3倍,マイル
202405050805,2024-11-24,16,1,1600,5,ドラゴンテイラー,1,1.9,21.67,19.99,1.68,True,波乱型,10,0,0.0,1番人気,差<3%,15頭〜,ダート,〜3倍,マイル
202405050803,2024-11-24,16,1,1600,11,マルセルテソーロ,3,5.9,15.05,14.74,0.31,False,混戦型,4,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,マイル
202405050806,2024-11-24,13,0,1800,7,レヴーズマン,4,6.2,16.14,14.36,1.78,False,混戦型,5,0,0.0,4〜6番人気,差<3%,11〜14頭,芝,3〜10倍,中距離
202405050811,2024-11-24,15,0,2000,4,オクタヴィアヌス,1,2.6,24.58,13.84,10.74,True,本命型,5,0,0.0,1番人気,差10%〜,15頭〜,芝,〜3倍,中距離
202405050809,2024-11-24,13,0,2000,13,ジオセントリック,2,3.9,17.21,14.87,2.34,False,混戦型,4,0,0.0,2〜3番人気,差<3%,11〜14頭,芝,3〜10倍,中距離
202405050810,2024-11-24,16,1,1400,10,カフェニクス,2,4.3,21.26,12.98,8.28,False,混戦型,4,0,0.0,2〜3番人気,差5〜10%,15頭〜,ダート,3〜10倍,短距離
202405050812,2024-11-24,14,0,2400,9,チェルヴィニア,2,4.0,27.34,8.61,18.74,False,本命型,4,0,0.0,2〜3番人気,差10%〜,11〜14頭,芝,3〜10倍,長距離
202405050808,2024-11-24,10,0,1600,5,レーヴブリリアント,3,3.9,21.48,16.38,5.1,False,混戦型,4,0,0.0,2〜3番人気,差5〜10%,〜10頭,芝,3〜10倍,マイル
202405050807,2024-11-24,16,1,1400,10,フクチャントウメイ,1,2.5,27.19,10.93,16.26,False,本命型,1,1,250.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202408070103,2024-11-30,11,1,1800,3,メイケイレイン,1,1.1,24.74,15.19,9.55,True,混戦型,1,1,110.00000000000001,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,中距離
202408070105,2024-11-30,13,0,1800,12,マディソンガール,2,2.8,15.37,14.97,0.41,True,波乱型,1,1,280.0,2〜3番人気,差<3%,11〜14頭,芝,〜3倍,中距離
202408070104,2024-11-30,11,1,1200,11,ナリノエンブレム,3,4.7,20.73,15.73,5.0,False,混戦型,1,1,470.0,2〜3番人気,差5〜10%,11〜14頭,ダート,3〜10倍,短距離
202407040109,2024-11-30,16,1,1800,2,ルナビス,1,3.2,19.46,12.3,7.16,False,混戦型,2,0,0.0,1番人気,差5〜10%,15頭〜,ダート,3〜10倍,中距離
202407040101,2024-11-30,16,1,1400,7,ユージュアーナ,3,5.6,17.12,13.16,3.96,False,混戦型,4,0,0.0,2〜3番人気,差3〜5%,15頭〜,ダート,3〜10倍,短距離
202408070102,2024-11-30,13,1,1400,13,トリプレーテ,2,4.0,18.24,14.33,3.92,False,混戦型,5,0,0.0,2〜3番人気,差3〜5%,11〜14頭,ダート,3〜10倍,短距離
202408070107,2024-11-30,12,1,1800,8,シャンデルナゴル,1,2.0,30.12,16.42,13.7,False,本命型,1,1,200.0,1番人気,差10%〜,11〜14頭,ダート,〜3倍,中距離
202408070101,2024-11-30,14,1,1800,2,ヴァンアグレアブル,1,1.5,33.14,15.65,17.49,False,本命型,1,1,150.0,1番人気,差10%〜,11〜14頭,ダート,〜3倍,中距離
202407040112,2024-11-30,17,0,2000,3,ティムール,2,4.4,15.31,13.36,1.95,True,波乱型,6,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,中距離
202408070110,2024-11-30,15,1,1200,12,ジョーローリット,1,3.1,14.02,12.66,1.36,False,混戦型,1,1,310.0,1番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202408070106,2024-11-30,12,0,1400,3,スライビングロード,3,3.6,19.73,19.63,0.1,False,混戦型,1,1,360.0,2〜3番人気,差<3%,11〜14頭,芝,3〜10倍,短距離
202408070109,2024-11-30,9,0,1200,6,ブルーサンセット,2,3.6,22.16,15.16,7.0,True,混戦型,5,0,0.0,2〜3番人気,差5〜10%,〜10頭,芝,3〜10倍,短距離
202408070112,2024-11-30,7,0,1800,5,ベラジオボンド,2,2.2,28.82,27.77,1.05,True,波乱型,1,1,220.00000000000003,2〜3番人気,差<3%,〜10頭,芝,〜3倍,中距離
202408070111,2024-11-30,15,0,2000,4,マキシ,4,6.6,25.8,12.3,13.5,False,本命型,12,0,0.0,4〜6番人気,差10%〜,15頭〜,芝,3〜10倍,中距離
202408070108,2024-11-30,15,1,1400,15,テーオードラッカー,1,2.7,27.33,22.99,4.34,False,混戦型,3,0,0.0,1番人気,差3〜5%,15頭〜,ダート,〜3倍,短距離
202407040110,2024-11-30,13,0,1600,6,ケイデンシーマーク,4,5.7,21.86,15.92,5.94,False,混戦型,2,0,0.0,4〜6番人気,差5〜10%,11〜14頭,芝,3〜10倍,マイル
202407040104,2024-11-30,17,0,1200,15,テーオーシュターデ,4,11.7,14.31,13.1,1.21,True,波乱型,5,0,0.0,4〜6番人気,差<3%,15頭〜,芝,10〜30倍,短距離
202407040111,2024-11-30,13,0,1400,7,ユハンヌス,1,3.6,16.63,12.41,4.22,False,混戦型,2,0,0.0,1番人気,差3〜5%,11〜14頭,芝,3〜10倍,短距離
202407040106,2024-11-30,16,1,1400,10,アンシール,1,1.6,35.47,16.4,19.08,True,本命型,1,1,160.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202407040103,2024-11-30,13,1,1800,3,ミスサラワク,6,8.9,13.94,12.84,1.09,False,混戦型,4,0,0.0,4〜6番人気,差<3%,11〜14頭,ダート,3〜10倍,中距離
202407040105,2024-11-30,8,1,1800,5,フロンティエール,5,6.2,20.04,19.79,0.25,False,混戦型,7,0,0.0,4〜6番人気,差<3%,〜10頭,ダート,3〜10倍,中距離
202407040102,2024-11-30,16,1,1200,5,イミュータブル,2,4.5,14.77,13.3,1.47,True,波乱型,1,1,450.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202406050107,2024-11-30,16,1,1200,6,エイシンホイップ,5,8.1,13.68,10.48,3.2,False,混戦型,5,0,0.0,4〜6番人気,差3〜5%,15頭〜,ダート,3〜10倍,短距離
202406050102,2024-11-30,16,1,1800,8,ネクストダンサー,1,2.6,26.28,15.52,10.76,False,本命型,2,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,中距離
202406050103,2024-11-30,14,0,2000,12,クレプスクルム,2,3.1,33.76,19.72,14.04,True,本命型,3,0,0.0,2〜3番人気,差10%〜,11〜14頭,芝,3〜10倍,中距離
202407040108,2024-11-30,16,0,1600,1,スカイハイ,1,3.2,15.5,14.0,1.5,False,混戦型,2,0,0.0,1番人気,差<3%,15頭〜,芝,3〜10倍,マイル
202407040107,2024-11-30,12,1,1800,1,キタサンシデン,1,2.5,28.01,19.9,8.11,False,混戦型,5,0,0.0,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,中距離
202406050105,2024-11-30,16,0,1200,12,ミクストベリーズ,2,4.1,15.82,10.86,4.96,True,波乱型,5,0,0.0,2〜3番人気,差3〜5%,15頭〜,芝,3〜10倍,短距離
202406050104,2024-11-30,14,1,1800,7,トレインザマインド,2,4.1,23.43,14.46,8.97,True,混戦型,11,0,0.0,2〜3番人気,差5〜10%,11〜14頭,ダート,3〜10倍,中距離
202406050106,2024-11-30,13,1,1800,3,サザリーバスター,5,10.6,19.24,11.8,7.44,True,混戦型,13,0,0.0,4〜6番人気,差5〜10%,11〜14頭,ダート,10〜30倍,中距離
202406050101,2024-11-30,16,1,1200,6,ミトノキャット,1,2.1,26.02,14.58,11.44,False,本命型,3,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202406050112,2024-11-30,15,0,1200,13,レザンノワール,3,5.4,17.84,16.2,1.64,False,混戦型,12,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202406050111,2024-11-30,14,0,3600,14,ゴールデンスナップ,1,3.5,17.97,11.42,6.55,True,混戦型,4,0,0.0,1番人気,差5〜10%,11〜14頭,芝,3〜10倍,長距離
202406050110,2024-11-30,15,1,1800,9,サクラトップリアル,1,3.4,20.47,14.42,6.05,False,混戦型,1,1,340.0,1番人気,差5〜10%,15頭〜,ダート,3〜10倍,中距離
202406050108,2024-11-30,11,0,3570,7,アサクサゲンキ,1,2.0,20.65,12.08,8.57,True,混戦型,1,1,200.0,1番人気,差5〜10%,11〜14頭,芝,〜3倍,長距離
202406050109,2024-11-30,12,0,2000,1,ゲルチュタール,4,5.8,18.3,14.18,4.12,False,混戦型,2,0,0.0,4〜6番人気,差3〜5%,11〜14頭,芝,3〜10倍,中距離
202407040211,2024-12-01,16,1,1800,12,サンライズジパング,4,7.4,10.87,10.42,0.46,True,波乱型,6,0,0.0,4〜6番人気,差<3%,15頭〜,ダート,3〜10倍,中距離
202407040208,2024-12-01,18,0,1400,16,ビダーヤ,1,3.9,16.14,15.77,0.37,False,混戦型,3,0,0.0,1番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202407040212,2024-12-01,16,0,2200,3,オルトパラティウム,1,1.9,16.78,16.27,0.51,True,波乱型,1,1,190.0,1番人気,差<3%,15頭〜,芝,〜3倍,中距離
202407040210,2024-12-01,16,1,1200,14,ドゥータップ,1,2.8,22.39,16.01,6.38,False,混戦型,2,0,0.0,1番人気,差5〜10%,15頭〜,ダート,〜3倍,短距離
202407040209,2024-12-01,7,0,1600,4,カラマティアノス,2,4.5,26.88,26.57,0.3,False,混戦型,1,1,450.0,2〜3番人気,差<3%,〜10頭,芝,3〜10倍,マイル
202407040204,2024-12-01,15,0,1600,5,ラトラース,1,1.7,35.63,12.31,23.32,True,本命型,3,0,0.0,1番人気,差10%〜,15頭〜,芝,〜3倍,マイル
202406050202,2024-12-01,16,1,1800,7,カゼノタカトシ,3,5.0,20.27,18.69,1.59,False,混戦型,4,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,中距離
202406050203,2024-12-01,15,0,1600,4,ジョイフルニュース,1,2.1,18.39,12.89,5.5,True,混戦型,1,1,210.0,1番人気,差5〜10%,15頭〜,芝,〜3倍,マイル
202406050201,2024-12-01,16,1,1200,12,サードウインド,1,2.1,28.33,20.42,7.91,False,混戦型,2,0,0.0,1番人気,差5〜10%,15頭〜,ダート,〜3倍,短距離
202407040203,2024-12-01,9,1,1900,3,バナマンテソーロ,1,1.9,29.95,23.04,6.91,True,混戦型,4,0,0.0,1番人気,差5〜10%,〜10頭,ダート,〜3倍,中距離
202407040202,2024-12-01,16,1,1400,11,フォルテローザ,1,3.5,17.99,12.25,5.74,True,混戦型,2,0,0.0,1番人気,差5〜10%,15頭〜,ダート,3〜10倍,短距離
202407040205,2024-12-01,8,0,2000,7,インターポーザー,1,2.2,35.86,33.11,2.74,False,混戦型,1,1,220.00000000000003,1番人気,差<3%,〜10頭,芝,〜3倍,中距離
202408070211,2024-12-01,15,1,1400,2,テイエムリステット,2,3.1,21.24,18.93,2.31,False,混戦型,6,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202407040201,2024-12-01,12,1,1800,9,ダノンヴェステル,1,1.4,37.84,24.3,13.54,True,本命型,3,0,0.0,1番人気,差10%〜,11〜14頭,ダート,〜3倍,中距離
202407040207,2024-12-01,12,1,1800,10,ホークフィールド,1,2.2,26.12,16.17,9.94,False,混戦型,1,1,220.00000000000003,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,中距離
202407040206,2024-12-01,16,1,1200,1,クールソル,4,7.9,16.1,14.16,1.94,False,混戦型,2,0,0.0,4〜6番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202408070202,2024-12-01,10,0,1600,6,キントラダンサー,1,1.5,26.69,20.36,6.33,False,混戦型,3,0,0.0,1番人気,差5〜10%,〜10頭,芝,〜3倍,マイル
202406050208,2024-12-01,11,0,2500,4,アイザックバローズ,2,3.9,19.24,13.04,6.2,False,混戦型,2,0,0.0,2〜3番人気,差5〜10%,11〜14頭,芝,3〜10倍,長距離
202408070212,2024-12-01,12,0,1400,4,テラステラ,1,2.7,19.28,17.05,2.23,False,混戦型,3,0,0.0,1番人気,差<3%,11〜14頭,芝,〜3倍,短距離
202408070210,2024-12-01,13,0,1800,2,オールナット,3,5.4,14.2,13.85,0.35,False,混戦型,1,1,540.0,2〜3番人気,差<3%,11〜14頭,芝,3〜10倍,中距離
202406050212,2024-12-01,16,1,1200,15,ショウナンアビアス,2,3.8,18.26,12.14,6.12,True,混戦型,2,0,0.0,2〜3番人気,差5〜10%,15頭〜,ダート,3〜10倍,短距離
202406050211,2024-12-01,16,0,1200,9,ペアポルックス,1,4.5,17.25,13.5,3.75,True,波乱型,1,1,450.0,1番人気,差3〜5%,15頭〜,芝,3〜10倍,短距離
202408070209,2024-12-01,11,1,1800,10,アセレラシオン,4,7.6,22.28,21.68,0.61,False,混戦型,6,0,0.0,4〜6番人気,差<3%,11〜14頭,ダート,3〜10倍,中距離
202408070207,2024-12-01,14,1,1200,2,ピリー,5,9.7,12.44,11.82,0.62,False,混戦型,10,0,0.0,4〜6番人気,差<3%,11〜14頭,ダート,3〜10倍,短距離
202406050204,2024-12-01,15,1,1200,8,トニケンサンバ,1,2.0,11.53,11.42,0.11,False,混戦型,1,1,200.0,1番人気,差<3%,15頭〜,ダート,〜3倍,短距離
202408070208,2024-12-01,16,1,1400,9,サザーランド,1,3.3,13.8,13.23,0.56,False,混戦型,2,0,0.0,1番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202408070206,2024-12-01,7,1,1800,6,ソニックステップ,1,1.8,25.86,21.57,4.29,False,混戦型,1,1,180.0,1番人気,差3〜5%,〜10頭,ダート,〜3倍,中距離
202408070205,2024-12-01,9,0,1400,8,パヴィーア,3,6.0,20.05,18.15,1.9,False,混戦型,3,0,0.0,2〜3番人気,差<3%,〜10頭,芝,3〜10倍,短距離
202406050206,2024-12-01,9,1,1200,8,モジャーリオ,1,2.9,25.26,19.85,5.42,False,混戦型,3,0,0.0,1番人気,差5〜10%,〜10頭,ダート,〜3倍,短距離
202406050205,2024-12-01,18,0,2000,7,ベニハンマード,4,5.8,15.48,12.79,2.69,False,混戦型,9,0,0.0,4〜6番人気,差<3%,15頭〜,芝,3〜10倍,中距離
202406050207,2024-12-01,12,1,1800,1,ランスノーブル,4,10.7,17.15,15.06,2.09,True,波乱型,5,0,0.0,4〜6番人気,差<3%,11〜14頭,ダート,10〜30倍,中距離
202406050209,2024-12-01,16,0,1200,16,タガノシャーンス,4,15.7,19.01,15.05,3.96,True,波乱型,6,0,0.0,4〜6番人気,差3〜5%,15頭〜,芝,10〜30倍,短距離
202408070201,2024-12-01,15,1,1200,2,グレイスフルマーチ,5,6.7,20.03,12.3,7.73,True,混戦型,10,0,0.0,4〜6番人気,差5〜10%,15頭〜,ダート,3〜10倍,短距離
202406050210,2024-12-01,16,1,1800,1,ペンティメント,1,3.5,25.53,13.3,12.23,True,本命型,14,0,0.0,1番人気,差10%〜,15頭〜,ダート,3〜10倍,中距離
202408070203,2024-12-01,11,0,1800,3,キタサンハナビラ,1,1.4,25.27,14.67,10.6,False,本命型,3,0,0.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,中距離
202408070204,2024-12-01,13,0,2910,7,バーンパッション,1,2.2,21.34,13.37,7.97,True,混戦型,2,0,0.0,1番人気,差5〜10%,11〜14頭,芝,〜3倍,長距離
202407040309,2024-12-07,12,0,1400,1,テレサ,1,2.9,15.35,14.39,0.96,True,波乱型,4,0,0.0,1番人気,差<3%,11〜14頭,芝,〜3倍,短距離
202407040310,2024-12-07,16,1,1800,15,レッドリベルタ,1,2.8,22.13,12.37,9.77,True,混戦型,11,0,0.0,1番人気,差5〜10%,15頭〜,ダート,〜3倍,中距離
202406050304,2024-12-07,12,1,1800,12,スティーヴバローズ,1,3.1,22.12,15.92,6.2,True,混戦型,8,0,0.0,1番人気,差5〜10%,11〜14頭,ダート,3〜10倍,中距離
202407040308,2024-12-07,15,1,1200,10,ザウリ,2,5.0,19.38,15.37,4.0,True,波乱型,3,0,0.0,2〜3番人気,差3〜5%,15頭〜,ダート,3〜10倍,短距離
202407040301,2024-12-07,10,1,1800,3,プリンセッサ,1,1.1,40.96,33.96,7.0,True,混戦型,1,1,110.00000000000001,1番人気,差5〜10%,〜10頭,ダート,〜3倍,中距離
202407040307,2024-12-07,17,0,2200,17,ファミリータイム,5,8.9,15.3,11.65,3.65,True,波乱型,1,1,890.0,4〜6番人気,差3〜5%,15頭〜,芝,3〜10倍,中距離
202407040312,2024-12-07,18,0,1200,8,ガットネロ,1,3.0,13.62,11.97,1.65,True,波乱型,3,0,0.0,1番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202407040311,2024-12-07,18,0,2000,10,ロードデルレイ,1,3.7,15.92,10.87,5.05,True,混戦型,2,0,0.0,1番人気,差5〜10%,15頭〜,芝,3〜10倍,中距離
202407040303,2024-12-07,8,1,1800,4,モモンウールー,1,1.3,34.51,29.95,4.56,False,混戦型,1,1,130.0,1番人気,差3〜5%,〜10頭,ダート,〜3倍,中距離
202407040302,2024-12-07,13,1,1400,11,マクミランテソーロ,3,3.3,33.87,24.66,9.21,False,混戦型,2,0,0.0,2〜3番人気,差5〜10%,11〜14頭,ダート,3〜10倍,短距離
202407040306,2024-12-07,16,1,1900,16,ヒロノラメール,1,3.0,16.1,13.64,2.46,False,混戦型,11,0,0.0,1番人気,差<3%,15頭〜,ダート,3〜10倍,中距離
202407040304,2024-12-07,10,0,2000,9,プレミアシップ,2,3.2,27.4,26.23,1.17,False,混戦型,3,0,0.0,2〜3番人気,差<3%,〜10頭,芝,3〜10倍,中距離
202406050303,2024-12-07,15,0,2000,1,ガンバルマン,1,2.5,19.47,15.3,4.17,False,混戦型,1,1,250.0,1番人気,差3〜5%,15頭〜,芝,〜3倍,中距離
202406050302,2024-12-07,12,1,1800,7,ルグランヴァン,1,2.4,34.23,16.55,17.68,False,本命型,1,1,240.0,1番人気,差10%〜,11〜14頭,ダート,〜3倍,中距離
202407040305,2024-12-07,16,1,1400,7,トゥロン,4,8.6,12.3,10.89,1.42,True,波乱型,1,1,860.0,4〜6番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202408070308,2024-12-07,12,1,1200,9,ローガンパス,5,8.6,19.06,14.04,5.02,True,混戦型,3,0,0.0,4〜6番人気,差5〜10%,11〜14頭,ダート,3〜10倍,短距離
202406050301,2024-12-07,16,1,1200,5,ヴィンブルレー,1,2.2,28.93,16.83,12.1,False,本命型,1,1,220.00000000000003,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202408070305,2024-12-07,10,0,1200,8,ガンマジーティーピ,1,2.0,21.2,15.44,5.76,False,混戦型,1,1,200.0,1番人気,差5〜10%,〜10頭,芝,〜3倍,短距離
202408070304,2024-12-07,11,0,3170,5,インプレス,1,1.7,25.73,14.7,11.04,True,本命型,1,1,170.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,長距離
202406050305,2024-12-07,16,0,1600,13,リポサンテ,6,15.8,15.46,12.79,2.68,True,波乱型,2,0,0.0,4〜6番人気,差<3%,15頭〜,芝,10〜30倍,マイル
202406050306,2024-12-07,12,1,1800,12,タマモカンパネラ,2,3.9,16.96,15.01,1.95,False,混戦型,1,1,390.0,2〜3番人気,差<3%,11〜14頭,ダート,3〜10倍,中距離
202406050308,2024-12-07,16,1,1800,14,ソレルビュレット,1,1.8,29.05,17.2,11.86,False,本命型,3,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,中距離
202408070310,2024-12-07,14,1,1900,1,オペラプラージュ,1,2.2,43.39,19.25,24.14,False,本命型,7,0,0.0,1番人気,差10%〜,11〜14頭,ダート,〜3倍,中距離
202408070306,2024-12-07,9,1,1800,9,グランドプラージュ,1,1.7,22.27,19.66,2.6,False,混戦型,1,1,170.0,1番人気,差<3%,〜10頭,ダート,〜3倍,中距離
202408070309,2024-12-07,7,0,2000,3,サトノクローザー,2,2.8,26.54,20.63,5.91,False,混戦型,7,0,0.0,2〜3番人気,差5〜10%,〜10頭,芝,〜3倍,中距離
202408070311,2024-12-07,13,0,1600,12,シャドウフューリー,4,5.3,25.85,20.05,5.8,False,混戦型,1,1,530.0,4〜6番人気,差5〜10%,11〜14頭,芝,3〜10倍,マイル
202406050312,2024-12-07,16,1,1800,8,ゴールドアローン,1,3.4,14.83,14.76,0.07,False,混戦型,1,1,340.0,1番人気,差<3%,15頭〜,ダート,3〜10倍,中距離
202408070307,2024-12-07,10,0,2000,8,ダノンシーマ,1,1.9,27.97,23.8,4.17,False,混戦型,1,1,190.0,1番人気,差3〜5%,〜10頭,芝,〜3倍,中距離
202408070312,2024-12-07,10,0,2400,6,グランアルティスタ,2,3.1,21.66,18.94,2.73,False,混戦型,2,0,0.0,2〜3番人気,差<3%,〜10頭,芝,3〜10倍,長距離
202408070303,2024-12-07,14,1,1200,8,ロードヴァルカン,2,3.2,23.28,22.38,0.9,False,混戦型,7,0,0.0,2〜3番人気,差<3%,11〜14頭,ダート,3〜10倍,短距離
202406050311,2024-12-07,15,0,1800,1,セブンマジシャン,3,3.4,16.52,15.37,1.15,False,混戦型,2,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,中距離
202408070301,2024-12-07,13,1,1400,1,ヒミノエトワール,1,1.5,26.54,19.82,6.71,False,混戦型,1,1,150.0,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,短距離
202408070302,2024-12-07,7,1,1800,1,ポッドフォルク,1,1.7,30.55,30.46,0.09,False,混戦型,2,0,0.0,1番人気,差<3%,〜10頭,ダート,〜3倍,中距離
202406050307,2024-12-07,16,0,1800,3,パンジャ,4,7.6,14.71,14.22,0.5,False,混戦型,2,0,0.0,4〜6番人気,差<3%,15頭〜,芝,3〜10倍,中距離
202406050310,2024-12-07,16,1,1200,6,グラスシフォン,9,16.0,11.29,10.31,0.98,True,波乱型,8,0,0.0,7番人気〜,差<3%,15頭〜,ダート,10〜30倍,短距離
202406050309,2024-12-07,13,0,1200,11,レイピア,1,3.0,22.37,18.66,3.71,False,混戦型,5,0,0.0,1番人気,差3〜5%,11〜14頭,芝,3〜10倍,短距離
202406050406,2024-12-08,13,1,1800,5,ルージュキャルト,3,6.2,17.63,16.89,0.74,False,混戦型,2,0,0.0,2〜3番人気,差<3%,11〜14頭,ダート,3〜10倍,中距離
202406050405,2024-12-08,16,0,1800,4,バースライト,1,1.9,13.29,11.27,2.02,False,混戦型,1,1,190.0,1番人気,差<3%,15頭〜,芝,〜3倍,中距離
202406050402,2024-12-08,16,0,1200,14,マイネルステラート,1,2.1,25.25,14.95,10.3,False,本命型,1,1,210.0,1番人気,差10%〜,15頭〜,芝,〜3倍,短距離
202406050408,2024-12-08,14,1,2500,1,レヴォントゥレット,1,2.4,16.71,14.71,2.0,True,波乱型,1,1,240.0,1番人気,差<3%,11〜14頭,ダート,〜3倍,長距離
202407040409,2024-12-08,9,1,1800,5,ヒヒーン,2,3.6,18.05,15.01,3.05,False,混戦型,2,0,0.0,2〜3番人気,差3〜5%,〜10頭,ダート,3〜10倍,中距離
202406050407,2024-12-08,13,1,1800,1,ジャナドリア,2,4.9,16.52,14.6,1.92,False,混戦型,1,1,490.00000000000006,2〜3番人気,差<3%,11〜14頭,ダート,3〜10倍,中距離
202406050403,2024-12-08,12,0,1800,12,レイヤードレッド,5,6.8,23.75,14.75,8.99,False,混戦型,8,0,0.0,4〜6番人気,差5〜10%,11〜14頭,芝,3〜10倍,中距離
202406050411,2024-12-08,15,1,1200,2,インユアパレス,3,6.0,16.54,14.05,2.49,False,混戦型,9,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
